COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/22/2018 11:46,56288,15.24917261,0.0008782,97.3972,59.2676,303.358,56.6817,0,999,13891,5.46E-05,1.29E-05,0,2381952,0 FLOCK 2P 5,1 41616U 16040T   18356.49039417  .00001288  00000-0  54592-4 0  9997,2 41616  97.3972  59.2676 0008782 303.3580  56.6817 15.24917261138912,2016-040T,41616,6869.17,94.431,497.068,485.003
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/22/2018 19:38,599936,15.24918668,0.0008771,97.3971,59.5917,302.0086,58.0299,0,999,13896,5.77E-05,1.37E-05,0,2382545,0 FLOCK 2P 5,1 41616U 16040T   18356.81849074 +.00001365 +00000-0 +57679-4 0  9996,2 41616 097.3971 059.5917 0008771 302.0086 058.0299 15.24918668138964,2016-040T,41616,6869.166,94.431,497.056,485.006
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/23/2018 19:16,199776,15.24921362,0.000873,97.397,60.564,297.9828,62.0526,0,999,13911,5.68E-05,1.34E-05,0,2382718,0 FLOCK 2P 5,1 41616U 16040T   18357.80278009  .00001342  00000-0  56779-4 0  9995,2 41616  97.3970  60.5640 0008730 297.9828  62.0526 15.24921362139110,2016-040T,41616,6869.158,94.431,497.02,485.026
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/23/2018 22:24,188896,15.249217,0.0008728,97.3969,60.6936,297.3956,62.6394,0,999,13913,5.59E-05,1.32E-05,0,2382764,0 FLOCK 2P 5,1 41616U 16040T   18357.93401839 +.00001322 +00000-0 +55949-4 0  9994,2 41616 097.3969 060.6936 0008728 297.3956 062.6394 15.24921700139137,2016-040T,41616,6869.157,94.431,497.017,485.027
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/24/2018 22:02,661728,15.24923597,0.0008694,97.3968,61.6659,293.3038,66.7284,0,999,13928,4.96E-05,1.16E-05,0,2383228,0 FLOCK 2P 5,1 41616U 16040T   18358.91830627 +.00001163 +00000-0 +49557-4 0  9995,2 41616 097.3968 061.6659 0008694 293.3038 066.7284 15.24923597139283,2016-040T,41616,6869.151,94.43,496.988,485.044
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/25/2018 2:45,132448,15.2492409,0.0008689,97.3967,61.8604,292.4767,67.555,0,999,13931,4.90E-05,1.15E-05,0,2383376,0 FLOCK 2P 5,1 41616U 16040T   18359.11516357  .00001149  00000-0  49012-4 0  9999,2 41616  97.3967  61.8604 0008689 292.4767  67.5550 15.24924090139315,2016-040T,41616,6869.15,94.43,496.983,485.046
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/25/2018 21:39,31744,15.24925262,0.0008667,97.3967,62.6382,289.1968,70.8332,0,999,13943,4.35E-05,1.01E-05,0,2383725,0 FLOCK 2P 5,1 41616U 16040T   18359.90259296 +.00001012 +00000-0 +43502-4 0  9999,2 41616 097.3967 062.6382 0008667 289.1968 070.8332 15.24925262139439,2016-040T,41616,6869.146,94.43,496.965,485.058
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/26/2018 3:57,961600,15.24925989,0.000866,97.3966,62.8974,288.045,71.9844,0,999,13947,4.38E-05,1.02E-05,0,2383863,0 FLOCK 2P 5,1 41616U 16040T   18360.16506900  .00001018  00000-0  43761-4 0  9999,2 41616  97.3966  62.8974 0008660 288.0450  71.9844 15.24925989139474,2016-040T,41616,6869.144,94.43,496.958,485.061
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/26/2018 19:42,775008,15.24927779,0.0008648,97.3966,63.5456,285.4055,74.6227,0,999,13957,4.56E-05,1.06E-05,0,2384558,0 FLOCK 2P 5,1 41616U 16040T   18360.82125897 +.00001064 +00000-0 +45588-4 0  9994,2 41616 097.3966 063.5456 0008648 285.4055 074.6227 15.24927779139570,2016-040T,41616,6869.139,94.43,496.944,485.063
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/27/2018 9:53,60160,15.24929417,0.0008638,97.3966,64.129,282.9287,77.0986,0,999,13966,4.75E-05,1.11E-05,0,2384740,0 FLOCK 2P 5,1 41616U 16040T   18361.41182940  .00001113  00000-0  47544-4 0  9991,2 41616  97.3966  64.1290 0008638 282.9287  77.0986 15.24929417139661,2016-040T,41616,6869.134,94.43,496.932,485.065
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/27/2018 11:27,534848,15.2492955,0.0008636,97.3965,64.1938,282.666,77.3612,0,999,13967,4.74E-05,1.11E-05,0,2384993,0 FLOCK 2P 5,1 41616U 16040T   18361.47744832 +.00001109 +00000-0 +47383-4 0  9997,2 41616 097.3965 064.1938 0008636 282.6660 077.3612 15.24929550139677,2016-040T,41616,6869.133,94.43,496.931,485.066
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/27/2018 20:54,365696,15.24930442,0.0008632,97.3965,64.5827,281.0212,79.0055,0,999,13973,4.73E-05,1.11E-05,0,2385354,0 FLOCK 2P 5,1 41616U 16040T   18361.87116164 +.00001107 +00000-0 +47300-4 0  9999,2 41616 097.3965 064.5827 0008632 281.0212 079.0055 15.24930442139739,2016-040T,41616,6869.131,94.43,496.925,485.066
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/28/2018 9:30,88032,15.2493218,0.0008626,97.3964,65.1013,278.746,81.2801,0,999,13981,5.07E-05,1.19E-05,0,2385545,0 FLOCK 2P 5,1 41616U 16040T   18362.39611213 +.00001191 +00000-0 +50681-4 0  9991,2 41616 097.3964 065.1013 0008626 278.7460 081.2801 15.24932180139817,2016-040T,41616,6869.126,94.43,496.916,485.065
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/28/2018 20:31,314944,15.2493336,0.0008629,97.3963,65.555,276.8512,83.1743,0,999,13988,5.10E-05,1.20E-05,0,2385528,0 FLOCK 2P 5,1 41616U 16040T   18362.85544346  .00001200  00000-0  51042-4 0  9997,2 41616  97.3963  65.5550 0008629 276.8512  83.1743 15.24933360139880,2016-040T,41616,6869.122,94.43,496.914,485.06
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/28/2018 22:06,794816,15.24933228,0.0008634,97.3963,65.6197,276.5904,83.4351,0,999,13989,4.95E-05,1.16E-05,0,2385921,0 FLOCK 2P 5,1 41616U 16040T   18362.92106244 +.00001161 +00000-0 +49470-4 0  9994,2 41616 097.3963 065.6197 0008634 276.5904 083.4351 15.24933228139898,2016-040T,41616,6869.122,94.43,496.918,485.057
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/29/2018 9:07,918912,15.24936101,0.0008636,97.3963,66.0734,274.7075,85.3177,0,999,13996,6.05E-05,1.44E-05,0,2386058,0 FLOCK 2P 5,1 41616U 16040T   18363.38039258 +.00001437 +00000-0 +60538-4 0  9999,2 41616 097.3963 066.0734 0008636 274.7075 085.3177 15.24936101139969,2016-040T,41616,6869.114,94.43,496.911,485.047
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/29/2018 21:43,424384,15.24938711,0.000864,97.3962,66.5919,272.5339,87.491,0,999,14004,6.74E-05,1.61E-05,0,2386252,0 FLOCK 2P 5,1 41616U 16040T   18363.90534056 +.00001607 +00000-0 +67367-4 0  9999,2 41616 097.3962 066.5919 0008640 272.5339 087.4910 15.24938711140040,2016-040T,41616,6869.106,94.43,496.906,485.036
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/30/2018 4:01,172800,15.2493972,0.0008648,97.3962,66.8512,271.4789,88.5458,0,999,14008,6.85E-05,1.64E-05,0,2386229,0 FLOCK 2P 5,1 41616U 16040T   18364.16781450  .00001636  00000-0  68535-4 0  9990,2 41616  97.3962  66.8512 0008648 271.4789  88.5458 15.24939720140081,2016-040T,41616,6869.103,94.429,496.908,485.028
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/30/2018 8:45,538112,15.24939737,0.0008644,97.3962,67.0457,270.6307,89.394,0,999,14011,6.56E-05,1.56E-05,0,2386255,0 FLOCK 2P 5,1 41616U 16040T   18364.36467058 +.00001564 +00000-0 +65624-4 0  9993,2 41616 097.3962 067.0457 0008644 270.6307 089.3940 15.24939737140112,2016-040T,41616,6869.103,94.429,496.906,485.03
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/30/2018 19:46,548160,15.24941561,0.000864,97.3962,67.4994,268.7256,91.2992,0,999,14018,6.75E-05,1.61E-05,0,2386990,0 FLOCK 2P 5,1 41616U 16040T   18364.82399940 +.00001611 +00000-0 +67519-4 0  9996,2 41616 097.3962 067.4994 0008640 268.7256 091.2992 15.24941561140183,2016-040T,41616,6869.097,94.429,496.897,485.028
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/31/2018 9:56,447104,15.24942778,0.0008649,97.3962,68.0827,266.25,93.7749,0,999,14027,6.37E-05,1.52E-05,0,2386931,0 FLOCK 2P 5,1 41616U 16040T   18365.41456536  .00001515  00000-0  63665-4 0  9998,2 41616  97.3962  68.0827 0008649 266.2500  93.7749 15.24942778140277,2016-040T,41616,6869.094,94.429,496.9,485.018
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,12/31/2018 20:58,441600,15.24943674,0.0008665,97.3961,68.5364,264.3239,95.701,0,999,14034,6.09E-05,1.45E-05,0,2387548,0 FLOCK 2P 5,1 41616U 16040T   18365.87389400 +.00001445 +00000-0 +60872-4 0  9992,2 41616 097.3961 068.5364 0008665 264.3239 095.7010 15.24943674140340,2016-040T,41616,6869.091,94.429,496.908,485.004
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/1/2019 11:08,260192,15.24944738,0.0008678,97.3961,69.1197,261.792,98.2334,0,999,14043,5.69E-05,1.35E-05,0,2387474,0 FLOCK 2P 5,1 41616U 16040T   19001.46445903  .00001346  00000-0  56897-4 0  9998,2 41616  97.3961  69.1197 0008678 261.7920  98.2334 15.24944738140432,2016-040T,41616,6869.088,94.429,496.914,484.992
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/1/2019 14:17,59232,15.24945638,0.0008683,97.3961,69.2493,261.2213,98.8042,0,999,14045,5.96E-05,1.41E-05,0,2387660,0 FLOCK 2P 5,1 41616U 16040T   19001.59569513 +.00001414 +00000-0 +59608-4 0  9995,2 41616 097.3961 069.2493 0008683 261.2213 098.8042 15.24945638140452,2016-040T,41616,6869.085,94.429,496.915,484.986
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/1/2019 22:10,142368,15.2494623,0.0008694,97.396,69.5734,259.8964,100.1293,0,999,14050,5.70E-05,1.35E-05,0,2388050,0 FLOCK 2P 5,1 41616U 16040T   19001.92378637 +.00001350 +00000-0 +57049-4 0  9993,2 41616 097.3960 069.5734 0008694 259.8964 100.1293 15.24946230140500,2016-040T,41616,6869.083,94.429,496.92,484.976
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/2/2019 20:13,805632,15.24949367,0.000872,97.3959,70.4808,256.0642,103.9626,0,999,14064,5.79E-05,1.37E-05,0,2388208,0 FLOCK 2P 5,1 41616U 16040T   19002.84243988  .00001372  00000-0  57922-4 0  9999,2 41616  97.3959  70.4808 0008720 256.0642 103.9626 15.24949367140643,2016-040T,41616,6869.074,94.429,496.929,484.949
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/3/2019 19:50,732768,15.2495224,0.000876,97.3958,71.4529,252.0043,108.024,0,999,14079,5.55E-05,1.31E-05,0,2388865,0 FLOCK 2P 5,1 41616U 16040T   19003.82670987 +.00001312 +00000-0 +55526-4 0  9993,2 41616 097.3958 071.4529 0008760 252.0043 108.0240 15.24952240140796,2016-040T,41616,6869.065,94.429,496.948,484.913
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/4/2019 3:42,754560,15.24951406,0.0008772,97.3957,71.777,250.6026,109.4264,0,999,14084,4.41E-05,1.03E-05,0,2388959,0 FLOCK 2P 5,1 41616U 16040T   19004.15480040  .00001027  00000-0  44068-4 0  9991,2 41616  97.3957  71.7770 0008772 250.6026 109.4264 15.24951406140844,2016-040T,41616,6869.068,94.429,496.958,484.907
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/4/2019 21:02,55104,15.24952924,0.0008801,97.3956,72.4899,247.6685,112.362,0,999,14095,4.22E-05,9.81E-06,0,2389308,0 FLOCK 2P 5,1 41616U 16040T   19004.87659786 +.00000981 +00000-0 +42224-4 0  9995,2 41616 097.3956 072.4899 0008801 247.6685 112.3620 15.24952924140950,2016-040T,41616,6869.063,94.429,496.974,484.883
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/5/2019 20:39,643552,15.24957181,0.0008845,97.3954,73.462,243.5077,116.5254,0,999,14110,5.20E-05,1.22E-05,0,2389805,0 FLOCK 2P 5,1 41616U 16040T   19005.86086393  .00001224  00000-0  51981-4 0  9994,2 41616  97.3954  73.4620 0008845 243.5077 116.5254 15.24957181141106,2016-040T,41616,6869.051,94.428,496.991,484.84
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/5/2019 22:14,3328,15.24957699,0.0008853,97.3954,73.5268,243.2516,116.7816,0,999,14111,5.43E-05,1.28E-05,0,2389827,0 FLOCK 2P 5,1 41616U 16040T   19005.92648152 +.00001282 +00000-0 +54306-4 0  9996,2 41616 097.3954 073.5268 0008853 243.2516 116.7816 15.24957699141110,2016-040T,41616,6869.049,94.428,496.995,484.833
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/6/2019 21:51,438848,15.24961249,0.0008914,97.3952,74.4989,239.4099,120.626,0,999,14126,5.83E-05,1.38E-05,0,2390319,0 FLOCK 2P 5,1 41616U 16040T   19006.91074582 +.00001381 +00000-0 +58267-4 0  9996,2 41616 097.3952 074.4989 0008914 239.4099 120.6260 15.24961249141268,2016-040T,41616,6869.038,94.428,497.026,484.78
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/7/2019 2:34,506944,15.24960459,0.0009163,97.3944,74.6937,239.8241,120.2025,0,999,14129,5.28E-05,1.25E-05,0,2390436,0 FLOCK 2P 5,1 41616U 16040T   19007.10759846  .00001246  00000-0  52837-4 0  9998,2 41616  97.3944  74.6937 0009163 239.8241 120.2025 15.24960459141294,2016-040T,41616,6869.041,94.428,497.2,484.612
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/7/2019 15:10,358368,15.24963098,0.0008961,97.3951,75.2118,236.4239,123.6143,0,999,14137,5.61E-05,1.33E-05,0,2390873,0 FLOCK 2P 5,1 41616U 16040T   19007.63253887 +.00001328 +00000-0 +56129-4 0  9999,2 41616 097.3951 075.2118 0008961 236.4239 123.6143 15.24963098141374,2016-040T,41616,6869.033,94.428,497.053,484.742
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/8/2019 3:46,178688,15.24964466,0.0008989,97.3949,75.7302,234.4079,125.6322,0,999,14145,5.56E-05,1.31E-05,0,2390983,0 FLOCK 2P 5,1 41616U 16040T   19008.15747892  .00001314  00000-0  55561-4 0  9995,2 41616  97.3949  75.7302 0008989 234.4079 125.6322 15.24964466141451,2016-040T,41616,6869.029,94.428,497.068,484.719
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/8/2019 11:39,914496,15.2496501,0.0009024,97.3949,76.0543,233.1378,126.9033,0,999,14150,5.27E-05,1.24E-05,0,2391350,0 FLOCK 2P 5,1 41616U 16040T   19008.48556614 +.00001243 +00000-0 +52719-4 0  9994,2 41616 097.3949 076.0543 0009024 233.1378 126.9033 15.24965010141506,2016-040T,41616,6869.027,94.428,497.091,484.693
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/8/2019 21:06,976384,15.24966391,0.0009046,97.3948,76.4432,231.5475,128.4952,0,999,14156,5.50E-05,1.30E-05,0,2391722,0 FLOCK 2P 5,1 41616U 16040T   19008.87927056 +.00001300 +00000-0 +55002-4 0  9991,2 41616 097.3948 076.4432 0009046 231.5475 128.4952 15.24966391141566,2016-040T,41616,6869.023,94.428,497.102,484.674
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/9/2019 11:16,46752,15.24967763,0.000909,97.3947,77.0264,229.146,130.8991,0,999,14165,5.34E-05,1.26E-05,0,2391675,0 FLOCK 2P 5,1 41616U 16040T   19009.46982693  .00001260  00000-0  53397-4 0  9995,2 41616  97.3947  77.0264 0009090 229.1460 130.8991 15.24967763141655,2016-040T,41616,6869.019,94.428,497.128,484.64
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/10/2019 10:53,78784,15.2496956,0.0009172,97.3945,77.9984,225.2853,134.7639,0,999,14180,4.78E-05,1.12E-05,0,2392467,0 FLOCK 2P 5,1 41616U 16040T   19010.45408656 +.00001120 +00000-0 +47778-4 0  9999,2 41616 097.3945 077.9984 0009172 225.2853 134.7639 15.24969560141801,2016-040T,41616,6869.013,94.428,497.179,484.578
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/10/2019 17:11,383104,15.2497025,0.0009199,97.3945,78.2577,224.2717,135.7786,0,999,14184,4.73E-05,1.11E-05,0,2392385,0 FLOCK 2P 5,1 41616U 16040T   19010.71655536  .00001109  00000-0  47339-4 0  9999,2 41616  97.3945  78.2577 0009199 224.2717 135.7786 15.24970250141846,2016-040T,41616,6869.011,94.428,497.195,484.557
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/10/2019 21:55,382080,15.24970388,0.0009208,97.3944,78.4521,223.4777,136.5736,0,999,14187,4.52E-05,1.06E-05,0,2392863,0 FLOCK 2P 5,1 41616U 16040T   19010.91340720 +.00001056 +00000-0 +45189-4 0  9999,2 41616 097.3944 078.4521 0009208 223.4777 136.5736 15.24970388141873,2016-040T,41616,6869.011,94.428,497.201,484.551
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/11/2019 18:23,608160,15.24972063,0.0009289,97.3944,79.2945,220.1669,139.8883,0,999,14200,4.27E-05,9.92E-06,0,2392980,0 FLOCK 2P 5,1 41616U 16040T   19011.76643065  .00000992  00000-0  42652-4 0  9991,2 41616  97.3944  79.2945 0009289 220.1669 139.8883 15.24972063142002,2016-040T,41616,6869.006,94.427,497.251,484.49
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/11/2019 21:32,286240,15.24971672,0.0009295,97.3943,79.4241,219.6008,140.4552,0,999,14202,3.86E-05,8.90E-06,0,2393030,0 FLOCK 2P 5,1 41616U 16040T   19011.89766535 +.00000890 +00000-0 +38565-4 0  9998,2 41616 097.3943 079.4241 0009295 219.6008 140.4552 15.24971672142027,2016-040T,41616,6869.007,94.427,497.257,484.487
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/12/2019 19:35,745088,15.24973692,0.0009362,97.3943,80.3313,216.15,143.9106,0,999,14216,3.93E-05,9.09E-06,0,2393525,0 FLOCK 2P 5,1 41616U 16040T   19012.81630492  .00000909  00000-0  39322-4 0  9996,2 41616  97.3943  80.3313 0009362 216.1500 143.9106 15.24973692142164,2016-040T,41616,6869.001,94.427,497.297,484.435
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/12/2019 22:44,354912,15.24974358,0.0009371,97.3943,80.4609,215.6802,144.3811,0,999,14218,4.19E-05,9.72E-06,0,2393570,0 FLOCK 2P 5,1 41616U 16040T   19012.94753883 +.00000972 +00000-0 +41851-4 0  9990,2 41616 097.3943 080.4609 0009371 215.6802 144.3811 15.24974358142182,2016-040T,41616,6868.999,94.427,497.301,484.427
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/13/2019 19:12,377088,15.24976244,0.0009446,97.3942,81.3033,212.4041,147.6618,0,999,14231,4.25E-05,9.89E-06,0,2394123,0 FLOCK 2P 5,1 41616U 16040T   19013.80055992 +.00000989 +00000-0 +42500-4 0  9992,2 41616 097.3942 081.3033 0009446 212.4041 147.6618 15.24976244142317,2016-040T,41616,6868.993,94.427,497.347,484.37
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/14/2019 3:05,910720,15.24976854,0.0009479,97.3941,81.6273,211.1509,148.9168,0,999,14236,4.22E-05,9.81E-06,0,2394241,0 FLOCK 2P 5,1 41616U 16040T   19014.12864480  .00000981  00000-0  42206-4 0  9993,2 41616  97.3941  81.6273 0009479 211.1509 148.9168 15.24976854142362,2016-040T,41616,6868.991,94.427,497.368,484.345
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/14/2019 21:59,529056,15.24978609,0.0009549,97.394,82.4049,208.174,151.8982,0,999,14248,4.31E-05,1.01E-05,0,2394633,0 FLOCK 2P 5,1 41616U 16040T   19014.91604779 +.00001005 +00000-0 +43146-4 0  9995,2 41616 097.3940 082.4049 0009549 208.1740 151.8982 15.24978609142482,2016-040T,41616,6868.986,94.427,497.41,484.292
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/15/2019 20:01,697600,15.24980133,0.0009635,97.394,83.3121,204.7616,155.3161,0,999,14262,4.10E-05,9.51E-06,0,2395515,0 FLOCK 2P 5,1 41616U 16040T   19015.83468400  .00000951  00000-0  40972-4 0  9999,2 41616  97.3940  83.3121 0009635 204.7616 155.3161 15.24980133142622,2016-040T,41616,6868.982,94.427,497.465,484.228
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/16/2019 21:13,317856,15.24982582,0.000973,97.3938,84.3488,200.8253,159.259,0,999,14278,4.32E-05,1.01E-05,0,2396069,0 FLOCK 2P 5,1 41616U 16040T   19016.88455229 +.00001006 +00000-0 +43165-4 0  9999,2 41616 097.3938 084.3488 0009730 200.8253 159.2590 15.24982582142782,2016-040T,41616,6868.974,94.427,497.523,484.156
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/17/2019 3:31,448512,15.24983229,0.0009758,97.3938,84.608,199.8406,160.2453,0,999,14282,4.37E-05,1.02E-05,0,2396204,0 FLOCK 2P 5,1 41616U 16040T   19017.14701908  .00001019  00000-0  43704-4 0  9990,2 41616  97.3938  84.6080 0009758 199.8406 160.2453 15.24983229142824,2016-040T,41616,6868.972,94.427,497.54,484.135
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/17/2019 11:24,836128,15.24984447,0.0009792,97.3937,84.932,198.5934,161.4947,0,999,14287,4.72E-05,1.11E-05,0,2396563,0 FLOCK 2P 5,1 41616U 16040T   19017.47510227 +.00001106 +00000-0 +47189-4 0  9996,2 41616 097.3937 084.9320 0009792 198.5934 161.4947 15.24984447142872,2016-040T,41616,6868.969,94.427,497.56,484.108
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/17/2019 20:51,541184,15.24984779,0.0009834,97.3936,85.3208,197.1488,162.9419,0,999,14293,4.45E-05,1.04E-05,0,2396924,0 FLOCK 2P 5,1 41616U 16040T   19017.86880256 +.00001038 +00000-0 +44456-4 0  9999,2 41616 097.3936 085.3208 0009834 197.1488 162.9419 15.24984779142932,2016-040T,41616,6868.968,94.427,497.588,484.078
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/18/2019 11:01,42176,15.24985822,0.0009892,97.3936,85.904,195.0351,165.0594,0,999,14302,4.36E-05,1.02E-05,0,2396868,0 FLOCK 2P 5,1 41616U 16040T   19018.45935234  .00001016  00000-0  43582-4 0  9997,2 41616  97.3936  85.9040 0009892 195.0351 165.0594 15.24985822143021,2016-040T,41616,6868.965,94.427,497.624,484.035
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/18/2019 22:02,950624,15.24986543,0.0009944,97.3934,86.3576,193.387,166.7105,0,999,14309,4.20E-05,9.77E-06,0,2397439,0 FLOCK 2P 5,1 41616U 16040T   19018.91866841 +.00000977 +00000-0 +42015-4 0  9990,2 41616 097.3934 086.3576 0009944 193.3870 166.7105 15.24986543143097,2016-040T,41616,6868.962,94.427,497.658,483.997
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,1/19/2019 10:38,115168,15.24987299,0.0009995,97.3934,86.8759,191.5326,168.5685,0,999,14317,4.00E-05,9.28E-06,0,2397727,0 FLOCK 2P 5,1 41616U 16040T   19019.44360087 +.00000928 +00000-0 +40031-4 0  9992,2 41616 097.3934 086.8759 0009995 191.5326 168.5685 15.24987299143178,2016-040T,41616,6868.96,94.427,497.691,483.96
